Date,STOXX_600_Global,Banks,Basic_Resources,Chemicals,Construction_Materials,Financial_Services,Food_Beverage,Health_Care,Industrial_Goods,Insurance,Media,Oil_Gas_Energy,Personal_Household,Real_Estate,Retail,Technology,Telecom,Travel_Leisure,Utilities,Automobiles_Parts
2017-11-20,30.700490951538086,12.730612754821777,31.828861236572266,19.436697006225586,40.680973052978516,39.938167572021484,42.64668273925781,63.38615036010742,46.978668212890625,21.109893798828125,18.89790153503418,21.995080947875977,24.025653839111328,14.961714744567871,58.41692352294922,41.59456253051758,21.074642181396484,81.01115417480469,22.154033660888672,
2017-11-21,30.829437255859375,12.70917797088623,32.1449089050293,19.389347076416016,40.49538040161133,40.245849609375,43.213226318359375,63.684814453125,47.164527893066406,21.256494522094727,18.995311737060547,22.167421340942383,23.984371185302734,15.034810066223145,58.66233825683594,42.21253204345703,21.013429641723633,81.734375,22.192228317260742,
2017-11-22,30.740779876708984,12.752049446105957,32.31013107299805,19.310436248779297,40.54841232299805,39.963802337646484,42.81067657470703,63.88684844970703,46.925559997558594,21.124553680419922,18.995311737060547,22.28949737548828,24.11646842956543,14.991811752319336,58.434452056884766,41.73717498779297,20.899744033813477,80.92607116699219,22.299182891845703,
2017-11-23,30.773025512695312,12.719894409179688,32.41069793701172,19.38145637512207,40.689823150634766,39.83561325073242,42.795772552490234,63.825374603271484,47.022918701171875,21.04392433166504,18.995311737060547,22.260772705078125,24.066940307617188,15.017609596252441,58.73245620727539,41.79421615600586,20.873517990112305,80.7729263305664,22.25334358215332,
2017-11-24,30.716596603393555,12.787782669067383,32.26702880859375,19.318328857421875,40.53956604003906,39.6646842956543,42.967227935791016,63.38615036010742,46.94325637817383,21.087900161743164,18.890405654907227,22.167421340942383,23.992631912231445,14.961714744567871,58.64482498168945,41.90829849243164,20.873517990112305,81.0792236328125,22.16167449951172,
2017-11-27,30.571514129638672,12.698458671569824,31.879140853881836,19.263093948364258,40.256752014160156,39.43392562866211,42.84050750732422,63.16655731201172,46.84590148925781,20.970626831054688,18.845447540283203,22.002260208129883,23.992631912231445,15.021905899047852,58.434452056884766,41.6325798034668,20.92598533630371,80.45808410644531,22.192228317260742,
2017-11-28,30.74884796142578,12.74133586883545,31.577444076538086,19.34989356994629,40.42467498779297,39.71595764160156,43.06413650512695,63.526702880859375,47.173362731933594,21.04392433166504,19.017791748046875,22.33258628845215,23.992631912231445,14.991811752319336,59.11811065673828,41.746681213378906,20.987194061279297,80.4836196899414,22.36029624938965,
2017-11-29,30.813316345214844,12.955713272094727,31.505615234375,19.499828338623047,40.49538040161133,40.04071807861328,43.22813034057617,63.33345413208008,47.29728317260742,21.307798385620117,19.190139770507812,22.411575317382812,24.504512786865234,14.957423210144043,58.557167053222656,40.64382553100586,21.135852813720703,80.4836196899414,22.620037078857422,
2017-11-30,30.708545684814453,12.862813949584961,31.232643127441406,19.539289474487305,40.19489669799805,40.05782699584961,43.235572814941406,63.113853454589844,47.18222427368164,21.15387725830078,19.062747955322266,22.36130714416504,24.488000869750977,14.991811752319336,58.25039291381836,40.415653228759766,21.004680633544922,80.39854431152344,22.650590896606445,
2017-12-01,30.458677291870117,12.69130802154541,31.13926124572754,19.460369110107422,39.73532485961914,39.57067108154297,42.42304992675781,62.93816375732422,46.6423454284668,20.911989212036133,18.935367584228516,22.311037063598633,24.413694381713867,14.923026084899902,57.92610549926758,39.76917266845703,21.030920028686523,79.3094482421875,22.367935180664062,
2017-12-04,30.805269241333008,12.87353515625,31.44455337524414,19.665552139282227,40.34072494506836,40.04071807861328,43.034305572509766,63.2236442565918,47.33268737792969,21.186859130859375,18.935367584228516,22.49056053161621,24.413694381713867,15.110045433044434,58.38186264038086,39.783409118652344,21.33698272705078,80.364501953125,22.57038116455078,
2017-12-05,30.74884796142578,12.834230422973633,31.002779006958008,19.705005645751953,40.43352508544922,40.02363586425781,43.05667495727539,62.76686096191406,47.213191986083984,21.051258087158203,19.167654037475586,22.44029426574707,24.90907096862793,15.29276180267334,58.71492004394531,40.01158905029297,21.323854446411133,80.40705108642578,22.66586685180664,
2017-12-06,30.740779876708984,12.68416690826416,30.999189376831055,19.705005645751953,40.415828704833984,39.938167572021484,42.6429557800293,62.771270751953125,47.07158660888672,21.010942459106445,19.26506805419922,22.31822395324707,25.0040225982666,15.269122123718262,59.13563919067383,39.77389907836914,21.31948471069336,80.19432067871094,22.719345092773438,
2017-12-07,30.724651336669922,12.80207347869873,30.934537887573242,19.941753387451172,40.415828704833984,39.839881896972656,42.77713394165039,62.38479232788086,47.04946517944336,20.97795867919922,19.32126808166504,22.278722763061523,25.041173934936523,15.342208862304688,58.820098876953125,39.84995651245117,21.43754005432129,79.8156967163086,22.79191780090332,
2017-12-08,30.982576370239258,13.087913513183594,31.275747299194336,19.969371795654297,40.49538040161133,40.01081848144531,43.17221450805664,62.867897033691406,47.22205352783203,21.09523582458496,19.32126808166504,22.31463623046875,25.144372940063477,15.471192359924316,58.7850456237793,40.1637077331543,21.673648834228516,80.38578796386719,22.799560546875,
2017-12-11,30.950347900390625,13.109354019165039,31.685195922851562,19.8707332611084,40.30979537963867,40.074928283691406,43.108856201171875,62.99087142944336,47.12027359008789,21.054920196533203,19.50110626220703,22.4582462310791,25.115474700927734,15.43679428100586,58.56154251098633,39.91176223754883,21.551223754882812,80.29644012451172,22.62384796142578,
