Date,STOXX_600_Global,Banks,Basic_Resources,Chemicals,Construction_Materials,Financial_Services,Food_Beverage,Health_Care,Industrial_Goods,Insurance,Media,Oil_Gas_Energy,Personal_Household,Real_Estate,Retail,Technology,Telecom,Travel_Leisure,Utilities,Automobiles_Parts
2005-08-17,286.6600036621094,,,,,,,,,,,,,,,,,,,
2005-08-18,285.75,,,,,,,,,,,,,,,,,,,
2005-08-19,288.4800109863281,,,,,,,,,,,,,,,,,,,
2005-08-22,288.67999267578125,,,,,,,,,,,,,,,,,,,
2005-08-23,287.0299987792969,,,,,,,,,,,,,,,,,,,
2005-08-24,285.6300048828125,,,,,,,,,,,,,,,,,,,
2005-08-25,283.67999267578125,,,,,,,,,,,,,,,,,,,
2005-08-26,281.82000732421875,,,,,,,,,,,,,,,,,,,
2005-08-29,282.6099853515625,,,,,,,,,,,,,,,,,,,
2005-08-30,282.5400085449219,,,,,,,,,,,,,,,,,,,
2005-08-31,284.82000732421875,,,,,,,,,,,,,,,,,,,
2005-09-01,286.8399963378906,,,,,,,,,,,,,,,,,,,
2005-09-02,286.7099914550781,,,,,,,,,,,,,,,,,,,
2005-09-05,288.3299865722656,,,,,,,,,,,,,,,,,,,
2005-09-06,290.7300109863281,,,,,,,,,,,,,,,,,,,
2005-09-07,291.8299865722656,,,,,,,,,,,,,,,,,,,
2005-09-08,291.54998779296875,,,,,,,,,,,,,,,,,,,
2005-09-09,292.45001220703125,,,,,,,,,,,,,,,,,,,
2005-09-12,293.1199951171875,,,,,,,,,,,,,,,,,,,
2005-09-13,291.0899963378906,,,,,,,,,,,,,,,,,,,
2005-09-14,292.04998779296875,,,,,,,,,,,,,,,,,,,
2005-09-15,292.1300048828125,,,,,,,,,,,,,,,,,,,
2005-09-16,293.8800048828125,,,,,,,,,,,,,,,,,,,
2005-09-19,294.6000061035156,,,,,,,,,,,,,,,,,,,
2005-09-20,294.92999267578125,,,,,,,,,,,,,,,,,,,
2005-09-21,291.8900146484375,,,,,,,,,,,,,,,,,,,
2005-09-22,290.8399963378906,,,,,,,,,,,,,,,,,,,
2005-09-23,292.2099914550781,,,,,,,,,,,,,,,,,,,
2005-09-26,295.75,,,,,,,,,,,,,,,,,,,
2005-09-27,294.80999755859375,,,,,,,,,,,,,,,,,,,
2005-09-28,297.3299865722656,,,,,,,,,,,,,,,,,,,
2005-09-29,296.32000732421875,,,,,,,,,,,,,,,,,,,
2005-09-30,297.3999938964844,,,,,,,,,,,,,,,,,,,
2005-10-03,299.75,,,,,,,,,,,,,,,,,,,
2005-10-04,300.6099853515625,,,,,,,,,,,,,,,,,,,
2005-10-05,297.5199890136719,,,,,,,,,,,,,,,,,,,
2005-10-06,293.4200134277344,,,,,,,,,,,,,,,,,,,
2005-10-07,292.07000732421875,,,,,,,,,,,,,,,,,,,
2005-10-10,292.8699951171875,,,,,,,,,,,,,,,,,,,
2005-10-11,293.5400085449219,,,,,,,,,,,,,,,,,,,
2005-10-12,291.44000244140625,,,,,,,,,,,,,,,,,,,
2005-10-13,288.44000244140625,,,,,,,,,,,,,,,,,,,
2005-10-14,288.9100036621094,,,,,,,,,,,,,,,,,,,
2005-10-17,288.8299865722656,,,,,,,,,,,,,,,,,,,
2005-10-18,288.260009765625,,,,,,,,,,,,,,,,,,,
2005-10-19,283.260009765625,,,,,,,,,,,,,,,,,,,
2005-10-20,284.55999755859375,,,,,,,,,,,,,,,,,,,
2005-10-21,283.2799987792969,,,,,,,,,,,,,,,,,,,
2005-10-24,286.6099853515625,,,,,,,,,,,,,,,,,,,
2005-10-25,285.7699890136719,,,,,,,,,,,,,,,,,,,
2005-10-26,286.9100036621094,,,,,,,,,,,,,,,,,,,
2005-10-27,283.1099853515625,,,,,,,,,,,,,,,,,,,
2005-10-28,283.5199890136719,,,,,,,,,,,,,,,,,,,
2005-10-31,290.2900085449219,,,,,,,,,,,,,,,,,,,
2005-11-01,290.45001220703125,,,,,,,,,,,,,,,,,,,
2005-11-02,291.54998779296875,,,,,,,,,,,,,,,,,,,
2005-11-03,295.8800048828125,,,,,,,,,,,,,,,,,,,
2005-11-04,295.510009765625,,,,,,,,,,,,,,,,,,,
2005-11-07,296.6700134277344,,,,,,,,,,,,,,,,,,,
2005-11-08,296.80999755859375,,,,,,,,,,,,,,,,,,,
2005-11-09,296.5199890136719,,,,,,,,,,,,,,,,,,,
2005-11-10,296.7200012207031,,,,,,,,,,,,,,,,,,,
2005-11-11,299.8500061035156,,,,,,,,,,,,,,,,,,,
2005-11-14,299.9100036621094,,,,,,,,,,,,,,,,,,,
